"scientificName","genus","specificEpithet","infraspecificEpithet","basisOfRecord","eventDate","institutionCode","collectionCode","collectionID","country","county","stateProvince","locality","latitude","longitude","identificationID","coordinateUncertaintyInMeters","informationWithheld","habitat"
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-05-01T18:25:14","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: Endangered, verbatimLocality: United States",26.260963,-80.029772,"255007903",29868,"Coordinate uncertainty increased to 29868m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-05-01T18:26:50","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: Endangered, verbatimLocality: United States",26.233288,-80.05981,"255008587",29868,"Coordinate uncertainty increased to 29868m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-05-14T08:48:17","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.508047,-81.42766,"260598616",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-05-19T14:16:19","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.489185,-82.062517,"261912996",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-05-25T09:52:48","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Volusia County, US-FL, US",28.899223,-81.353328,"263774409",29558,"Coordinate uncertainty increased to 29558m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-05-25T09:19:54","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.865394,-80.564489,"263819148",29680,"Coordinate uncertainty increased to 29680m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-06-02T11:02:20","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Volusia County, US-FL, US",29.103222,-81.128394,"266299877",29533,"Coordinate uncertainty increased to 29533m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-06-02T10:33:37","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Volusia County, US-FL, US",29.046658,-81.050168,"266301616",29533,"Coordinate uncertainty increased to 29533m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-06-03T11:37:49","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.498766,-81.584575,"266569150",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-06-10T11:26:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.579923,-82.394583,"268798900",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-06-12T09:45:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",28.698463,-81.094728,"269836837",29582,"Coordinate uncertainty increased to 29582m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-06-15T08:06:55","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.588305,-81.400742,"270222597",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-06-25T12:15:40","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",27.88612,-81.430799,"273271014",29680,"Coordinate uncertainty increased to 29680m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-06-28T11:10:48","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.769631,-81.593981,"274219038",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-07-01T14:43:45","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.321349,-81.478649,"275208822",29751,"Coordinate uncertainty increased to 29751m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-07-08T08:28:22","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",28.34172,-81.666999,"277625197",29631,"Coordinate uncertainty increased to 29631m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-07-15T20:44:35","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",29.867665,-81.898042,"279479564",29433,"Coordinate uncertainty increased to 29433m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-07-23T10:58:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",29.775437,-81.831509,"281791049",29458,"Coordinate uncertainty increased to 29458m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-07-17T17:55:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: Archbold Research Station., verbatimLocality: Florida, US",27.078897,-81.277741,"282746521",29775,"Coordinate uncertainty increased to 29775m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-07-18T08:25:27","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.670501,-81.479108,"283579988",29704,"Coordinate uncertainty increased to 29704m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-07-31T08:33:22","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.595315,-80.396633,"287332121",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-07-28T14:41:16","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",26.014032,-81.626344,"287886018",29891,"Coordinate uncertainty increased to 29891m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-07-28T15:03:41","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",26.19727,-81.728237,"287886211",29891,"Coordinate uncertainty increased to 29891m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-08-01T10:34:45","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Volusia County, US-FL, US",29.090633,-81.073639,"284661951",29533,"Coordinate uncertainty increased to 29533m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-08-03T15:44:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.645999,-82.795856,"285392211",29704,"Coordinate uncertainty increased to 29704m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-08-08T00:00:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",28.104526,-81.507507,"286788920",29656,"Coordinate uncertainty increased to 29656m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-08-08T00:00:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",28.141252,-81.580189,"286789040",29656,"Coordinate uncertainty increased to 29656m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-08-08T13:11:15","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Volusia County, US-FL, US",29.073534,-81.144782,"286826142",29533,"Coordinate uncertainty increased to 29533m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-08-08T13:28:01","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Volusia County, US-FL, US",29.193646,-81.195624,"286826457",29533,"Coordinate uncertainty increased to 29533m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-08-08T13:25:57","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Volusia County, US-FL, US",29.029778,-81.091304,"286826633",29533,"Coordinate uncertainty increased to 29533m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-08-28T10:21:19","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.691175,-81.534886,"292291887",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-08-30T19:27:23","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",28.576132,-81.016078,"293185668",29607,"Coordinate uncertainty increased to 29607m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-09-09T10:32:59","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Volusia County, US-FL, US",28.945146,-81.353401,"295904724",29558,"Coordinate uncertainty increased to 29558m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-09-12T09:27:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.785725,-81.531313,"297172573",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-09-04T16:36:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",29.809071,-81.948223,"298977259",29433,"Coordinate uncertainty increased to 29433m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-09-25T10:23:46","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: United States",27.040221,-80.0974,"301274981",29775,"Coordinate uncertainty increased to 29775m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2022-10-11T18:01:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: Savannas Preserve State Park, verbatimLocality: Florida, US",27.25765,-80.362483,"305116862",29751,"Coordinate uncertainty increased to 29751m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-03-16T10:54:56","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.423588,-81.533469,"160058087",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-05-14T13:04:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",27.95127,-81.784566,"174765165",29680,"Coordinate uncertainty increased to 29680m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-05-15T08:52:46","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.583523,-81.517439,"174964153",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-05-19T10:35:23","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.521669,-81.511335,"176029710",29727,"Coordinate uncertainty increased to 29727m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-05-21T10:57:04","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.489645,-81.420694,"176548415",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-05-22T13:23:06","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.258697,-81.435812,"177004875",29751,"Coordinate uncertainty increased to 29751m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-05-23T14:01:01","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.553436,-82.003036,"177163894",29727,"Coordinate uncertainty increased to 29727m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-05-26T10:27:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.570311,-81.434557,"178055887",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-05-30T14:19:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",28.437509,-82.796725,"179309616",29607,"Coordinate uncertainty increased to 29607m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-05-29T09:11:14","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.865928,-80.497166,"179318181",29680,"Coordinate uncertainty increased to 29680m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-05-23T14:03:19","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.486857,-82.062059,"181631380",29727,"Coordinate uncertainty increased to 29727m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-06-21T10:16:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",26.486837,-81.883781,"185087111",29845,"Coordinate uncertainty increased to 29845m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-06-25T10:25:35","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.236256,-81.259859,"185966594",29751,"Coordinate uncertainty increased to 29751m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-06-25T11:14:07","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",28.743637,-81.088116,"185988980",29582,"Coordinate uncertainty increased to 29582m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-07-01T15:38:18","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",27.842975,-81.482627,"187568047",29680,"Coordinate uncertainty increased to 29680m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-07-14T09:57:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.443462,-81.517075,"191027450",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-07-19T11:48:32","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",29.904273,-81.821742,"193442638",29433,"Coordinate uncertainty increased to 29433m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-08-16T09:52:56","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",28.788378,-81.728077,"199768714",29582,"Coordinate uncertainty increased to 29582m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-08-31T07:26:33","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.840594,-81.533814,"205772141",29680,"Coordinate uncertainty increased to 29680m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-08-19T10:59:40","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: United States",26.598499,-80.162694,"209138237",29845,"Coordinate uncertainty increased to 29845m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-09-10T15:26:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.28145,-81.299953,"205956423",29751,"Coordinate uncertainty increased to 29751m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2021-10-04T18:21:29","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.10672,-81.34024,"211679102",29775,"Coordinate uncertainty increased to 29775m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-04-10T09:49:30","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.452825,-81.574701,"94643858",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-04-10T14:05:42","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.456625,-81.506466,"94728771",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-04-13T11:40:35","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.508897,-81.569088,"95252597",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-04-23T10:58:40","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.517263,-81.235586,"97128528",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-04-25T14:04:17","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.735095,-81.548219,"98002225",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-13T11:17:46","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",27.99916,-81.533001,"102728134",29680,"Coordinate uncertainty increased to 29680m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-16T13:22:53","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",27.807021,-81.550627,"103582911",29680,"Coordinate uncertainty increased to 29680m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-20T15:26:33","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.958101,-81.571891,"104444476",29680,"Coordinate uncertainty increased to 29680m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-22T06:40:45","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.726357,-81.51309,"104767841",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-24T15:00:20","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.726505,-81.295847,"105389901",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-28T10:07:37","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",29.829473,-81.880853,"106355198",29433,"Coordinate uncertainty increased to 29433m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-30T00:00:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.282491,-81.552629,"106816806",29751,"Coordinate uncertainty increased to 29751m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-31T00:00:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",28.121817,-81.579273,"107116497",29656,"Coordinate uncertainty increased to 29656m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-03T07:23:02","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.895716,-81.455109,"107832226",29680,"Coordinate uncertainty increased to 29680m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-05T07:42:54","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.668457,-81.431032,"108105960",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-05T12:47:16","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: @brettbudach told me what dis wassss, verbatimLocality: Florida, US",27.593749,-81.517592,"108247554",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-06T15:01:20","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.43809,-81.466897,"108563505",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-06T15:02:32","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.554036,-81.494466,"108701919",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-06T15:18:32","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: Are these narrow-leaved plants that I often see in xeric scrub just weird juvenile Asclepias curtisii, or are they sterile stems of Asclepias feayi? I know other species of milkweed often look VERY different as seedlings or young plants compared to the adult form., verbatimLocality: Florida, US",27.565631,-81.561625,"123760012",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-07T14:18:15","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.47538,-81.400968,"108703081",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-11T09:32:11","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",27.811607,-81.414451,"109550141",29680,"Coordinate uncertainty increased to 29680m at the request of the observer",NA
